,A,B,SACTRAK,PHASE2,unique_lanevals
21858,10652,13812,,,[0 1]
21859,10653,10654,,,[1]
21860,10653,10655,,,[1]
21861,10653,13810,,,[0 1]
21862,10654,10653,,,[1]
21863,10654,11212,,,[1]
21864,10655,10652,,,[1]
21865,10655,10653,,,[1]
21866,10655,10656,,,[1]
21867,10656,222,,,[1]
21868,10656,10410,,,[1]
21869,10656,10655,,,[1]
21870,10657,10398,,,[2]
21871,10658,10662,,,[2]
21872,10659,10553,ELD19509,,[1]
21873,10659,16207,ELD19509,,[1]
21874,10660,10657,,,[2]
21875,10660,16208,,,[1]
21876,10662,10667,,,[2]
21877,10663,10664,,,[1]
21878,10663,10920,,,[1]
21879,10663,11055,,,[1]
21880,10663,11213,,,[1]
21881,10664,10663,,,[1]
21882,10664,10922,,,[1]
21883,10664,11217,,,[1]
21884,10664,11240,,,[1]
21885,10665,10923,,,[1]
21886,10665,11215,,,[1]
21887,10666,11161,,,[1]
21888,10666,11163,,,[1]
21889,10666,11217,,,[1]
21890,10666,11222,,,[1]
21891,10667,10675,,,[2]
21892,10668,11212,,,[1]
21893,10668,11214,,,[1]
21894,10669,10675,,,[1]
21895,10669,11214,,,[1]
21896,10669,11219,,,[1]
21897,10670,10676,,,[1]
21898,10670,11162,,,[1]
21899,10670,11219,,,[1]
21900,10671,11068,,,[1]
21901,10671,11220,,,[1]
21902,10671,11222,,,[1]
21903,10672,10679,,,[1]
21904,10672,11068,,,[1]
21905,10672,11223,,,[1]
21906,10673,10674,,,[1]
21907,10673,11171,,,[1]
21908,10673,11173,,,[1]
21909,10674,10673,,,[1]
21910,10674,11067,,,[1]
21911,10674,11224,,,[1]
21912,10675,10660,,,[2]
21913,10675,10669,,,[1]
21914,10675,10676,,,[2]
21915,10675,11198,,,[1]
21916,10676,10670,,,[1]
21917,10676,10675,,,[2]
21918,10676,10678,,,[2]
21919,10676,11199,,,[1]
21920,10677,10676,,,[2]
21921,10677,11200,,,[1]
21922,10678,10679,,,[2]
21923,10679,10644,,,[1]
21924,10679,10672,,,[1]
21925,10679,10677,,,[2]
21926,10679,10681,,,[2]
21927,10680,10679,,,[2]
21928,10681,11164,,,[2]
21929,10682,10686,ELD19420,,[0 1]
21930,10682,10690,,,[1]
21931,10682,11227,ELD19466,,[1]
21932,10683,10680,,,[2]
21933,10684,10686,ELD19464,,[1]
21934,10684,10688,,,[2]
21935,10685,10683,ELD19464,,[1]
21936,10685,11009,,,[1]
21937,10685,11165,ELD19464,,[1]
21938,10685,11168,,,[1]
21939,10685,15747,,,[0 1]
21940,10685,15748,,,[0 1]
21941,10686,10682,ELD19420,,[0 1]
21942,10686,10688,ELD19464,,[1]
21943,10686,10707,ELD19423,,[1]
21944,10686,11165,,,[1]
21945,10687,10685,ELD19464,,[1]
21946,10687,11167,,,[2]
21947,10688,10700,,,[2]
21948,10689,1007,,,[1]
21949,10689,11210,,,[1]
21950,10689,11211,,,[1]
21951,10690,10682,,,[1]
21952,10690,11165,,,[1]
21953,10690,11172,,,[1]
21954,10691,10692,,,[1]
21955,10691,11252,,,[1]
21956,10692,1032,,,[1]
21957,10692,10691,,,[1]
21958,10692,11226,ELD19466,,[1]
21959,10692,11230,,,[1]
21960,10693,10694,,,[1]
21961,10693,10987,,,[1]
21962,10693,11059,,,[1]
21963,10694,10693,,,[1]
21964,10694,11070,,,[1]
21965,10695,11070,,,[1]
21966,10695,11071,,,[1]
21967,10696,11003,,,[1]
21968,10696,11071,,,[1]
21969,10697,10713,ELD19373,,[1]
21970,10697,10721,ELD19373,,[1]
21971,10697,11003,,,[1]
21972,10698,10705,ELD19373,,[1]
21973,10698,10714,ELD19373,,[1]
21974,10699,10687,,,[2]
21975,10700,10702,,,[1]
21976,10700,10704,,,[2]
21977,10701,10699,,,[1]
21978,10701,10702,,,[1]
21979,10701,11066,,,[1]
21980,10701,15748,,,[0 1]
21981,10701,15749,,,[0 1]
21982,10702,10701,,,[1]
21983,10702,10704,,,[1]
21984,10702,10705,,,[1]
21985,10703,10699,,,[2]
21986,10703,10701,,,[1]
21987,10704,10712,,,[2]
21988,10705,10698,ELD19373,,[1]
21989,10705,10702,,,[1]
21990,10705,11229,ELD19373,,[1]
21991,10706,10707,,,[1]
21992,10706,11011,,,[1]
21993,10706,12980,,,[1]
21994,10707,10686,ELD19423,,[1]
21995,10707,10706,,,[1]
21996,10707,11228,ELD19423,,[1]
21997,10708,10709,,,[1]
21998,10708,11015,,,[1]
21999,10708,11066,,,[1]
22000,10709,1008,,,[1]
22001,10709,10708,,,[1]
22002,10709,11017,,,[1]
22003,10710,10743,,,[1]
22004,10710,11016,,,[1]
22005,10711,10703,,,[2]
22006,10712,10716,,,[2]
22007,10713,10697,ELD19373,,[1]
22008,10713,11175,ELD19373,,[1]
22009,10714,10698,ELD19373,,[1]
22010,10714,11175,ELD19373,,[1]
22011,10714,11234,,,[1]
22012,10715,10711,,,[2]
22013,10716,10718,,,[1]
22014,10716,10720,,,[2]
22015,10717,10715,,,[1]
22016,10717,10718,,,[1 2]
22017,10717,11231,ELD19100,,[0 1]
22018,10718,10717,,,[1 2]
22019,10718,10720,,,[1]
22020,10718,10721,,,[1 2]
22021,10719,10715,,,[2]
22022,10719,10717,,,[1]
22023,10720,10726,,,[2]
22024,10721,10697,ELD19373,,[1]
22025,10721,10718,,,[1 2]
22026,10721,11232,,,[1]
22027,10721,11898,,,[1]
22028,10722,11231,,,[1]
22029,10722,11233,,,[1]
22030,10722,11897,,,[1]
22031,10723,10724,,,[1]
22032,10723,11073,,,[1]
22033,10724,10723,,,[1]
22034,10724,10726,,,[1]
22035,10724,11072,,,[1]
22036,10725,10719,,,[2]
22037,10725,10723,,,[1]
22038,10726,10740,,,[2]
22039,10727,10986,,,[1]
22040,10727,10987,,,[1]
22041,10728,10729,,,[1]
22042,10728,10986,,,[1]
22043,10729,1035,,,[1]
22044,10729,10728,,,[1]
22045,10729,10730,,,[1]
22046,10730,10729,,,[1]
22047,10730,10731,,,[1]
22048,10731,10730,,,[1]
22049,10731,10750,,,[1]
22050,10731,10966,,,[1]
22051,10732,12010,,,[1]
22052,10732,12011,,,[1]
22053,10733,860,,,[1]
22054,10733,10735,,,[1]
22055,10733,11048,,,[1]
22056,10733,14439,ELD19348,,[1]
22057,10734,10921,,,[1]
22058,10734,14439,,,[1]
22059,10734,14440,,,[0]
22060,10735,10579,,,[1]
22061,10735,10733,,,[1]
22062,10736,1507,,,[1]
22063,10736,10934,,,[1]
22064,10736,11048,,,[1]
22065,10736,12010,,,[1]
22066,10737,11072,,,[1]
22067,10737,11899,,,[1]
22068,10738,223,,,[1]
22069,10738,10745,,,[1]
22070,10738,11899,,,[1]
22071,10739,10725,,,[2]
22072,10740,10742,,,[2]
22073,10741,10739,,,[2]
22074,10742,10950,,,[2]
22075,10743,10710,,,[1]
22076,10743,11064,,,[1]
22077,10743,11238,,,[1]
22078,10744,10873,,,[1]
22079,10744,11064,,,[1]
22080,10744,11189,,,[1]
22081,10745,10738,,,[1]
22082,10745,10947,,,[1]
22083,10746,10947,,,[1]
22084,10746,10948,,,[1]
22085,10747,10748,,,[1]
22086,10747,10948,,,[1]
22087,10748,10747,,,[1]
22088,10748,10749,,,[1]
22089,10749,10748,,,[1]
22090,10749,12012,,,[1]
22091,10749,12013,,,[1]
22092,10750,10731,,,[1]
22093,10750,11062,,,[1]
22094,10750,11807,,,[1]
22095,10751,11062,,,[1]
22096,10751,11063,,,[1]
22097,10752,10791,,,[1]
22098,10752,11061,,,[1]
22099,10752,11063,,,[1]
22100,10753,11061,,,[1]
22101,10753,11812,,,[1]
22102,10753,11814,,,[1]
22103,10754,1048,,,[1]
22104,10754,10755,,,[1]
22105,10754,11813,,,[1]
22106,10755,10754,,,[1]
22107,10755,11092,,,[1]
22108,10756,10760,,,[1]
22109,10756,11091,,,[1]
22110,10756,11092,,,[1]
22111,10756,11823,,,[1]
22112,10757,11808,,,[1]
22113,10757,11809,,,[1]
22114,10758,10759,,,[1]
22115,10758,11811,,,[1]
22116,10759,10758,,,[1]
22117,10759,11091,,,[1]
22118,10760,10756,,,[1]
22119,10760,11188,,,[1]
22120,10761,10762,,,[1]
22121,10761,11120,,,[1]
22122,10761,11188,,,[1]
22123,10762,871,,,[1]
22124,10762,10761,,,[1]
22125,10762,10763,,,[1]
22126,10763,10762,,,[1]
22127,10763,10768,,,[1]
22128,10763,11124,,,[1]
22129,10764,13,,,[1]
22130,10764,11124,,,[1]
22131,10765,10766,,,[1]
22132,10765,11786,,,[1]
22133,10765,11794,,,[1]
22134,10766,10765,,,[1]
22135,10766,11798,,,[1]
22136,10767,11126,,,[1]
22137,10767,11795,,,[1]
22138,10767,11799,,,[1]
22139,10768,10763,,,[1]
22140,10768,11126,,,[1]
22141,10769,874,,,[1]
22142,10769,10770,,,[1]
22143,10769,10985,,,[1]
22144,10770,10769,,,[1]
22145,10770,10771,,,[1]
22146,10770,11803,,,[1]
22147,10771,10770,,,[1]
22148,10771,11726,,,[1]
22149,10772,11117,,,[1]
22150,10772,11727,,,[1]
22151,10773,9,,,[1]
22152,10773,10865,,,[1]
22153,10773,11117,,,[1]
22154,10774,11825,,,[1]
22155,10774,11826,,,[1]
22156,10775,875,,,[1]
22157,10775,11095,,,[1]
22158,10775,11825,,,[1]
22159,10776,10777,,,[1]
22160,10776,11095,,,[1]
22161,10777,10776,,,[1]
22162,10777,10778,,,[1]
22163,10778,10777,,,[1]
22164,10778,11102,,,[1]
22165,10778,11103,,,[1]
22166,10779,10781,,,[2]
22167,10780,10786,,,[2]
22168,10781,10782,,,[0]
22169,10781,10949,,,[2]
22170,10781,11189,,,[1]
22171,10782,10780,,,[2]
22172,10782,10781,,,[0]
22173,10782,16370,,,[1]
22174,10783,223,,,[1]
22175,10783,13807,,,[0 1]
22176,10783,15755,,,[0 1]
22177,10783,16370,,,[1]
22178,10784,10787,,,[1]
22179,10784,10877,,,[1]
22180,10785,10779,,,[2]
22181,10785,10786,,,[1]
22182,10785,10787,,,[1]
22183,10786,10785,,,[1]
22184,10786,10794,,,[2]
22185,10786,13801,,,[0 1]
22186,10787,10784,,,[1]
22187,10787,10785,,,[1]
22188,10787,10788,,,[1]
22189,10787,16368,,,[1]
22190,10788,10787,,,[1]
22191,10788,10789,,,[1]
22192,10788,10877,,,[1]
22193,10788,10878,,,[1]
22194,10789,10788,,,[1]
22195,10789,10956,,,[1]
22196,10790,1046,,,[1]
22197,10790,10955,,,[1]
22198,10790,12016,,,[1]
22199,10791,10752,,,[1]
22200,10791,11133,,,[1]
22201,10791,12012,,,[1]
22202,10792,1047,,,[1]
22203,10792,11132,,,[1]
22204,10792,11133,,,[1]
22205,10793,10785,,,[2]
22206,10794,10796,,,[2]
22207,10794,13800,,,[0 1]
22208,10795,10793,,,[2]
22209,10796,10798,,,[1]
22210,10796,10800,,,[2]
22211,10797,10795,,,[1]
22212,10797,10798,,,[1]
22213,10797,10801,,,[1]
22214,10798,10797,,,[1]
22215,10798,10800,,,[1]
22216,10799,10795,,,[2]
22217,10799,10797,,,[1]
22218,10800,10804,,,[2]
22219,10801,10797,,,[1]
22220,10801,10802,,,[1]
22221,10801,10878,,,[1]
22222,10802,10801,,,[1]
22223,10802,11143,,,[1]
22224,10803,10799,,,[2]
22225,10804,10814,,,[2]
22226,10805,10806,,,[1]
22227,10805,11143,,,[1]
22228,10806,1053,,,[1]
22229,10806,10805,,,[1]
22230,10806,10809,,,[1]
22231,10806,11145,,,[1]
22232,10807,10951,,,[2]
22233,10808,10810,,,[1]
22234,10808,10812,,,[2]
22235,10809,10806,,,[1]
22236,10809,10807,,,[1]
22237,10809,10810,,,[1]
22238,10810,1046,,,[1]
22239,10810,10809,,,[1]
22240,10810,10812,,,[1]
22241,10811,10807,,,[2]
22242,10811,10809,,,[1]
22243,10812,10816,,,[2]
22244,10813,10803,,,[2]
22245,10814,10952,,,[2]
22246,10815,10811,,,[2]
22247,10816,10818,,,[1]
22248,10816,10820,,,[2]
22249,10817,10815,,,[1]
22250,10817,10818,,,[1]
22251,10817,10821,,,[1]
22252,10818,10817,,,[1]
22253,10818,10820,,,[1]
22254,10818,10822,,,[1]
22255,10819,10815,,,[2]
22256,10819,10817,,,[1]
22257,10820,10844,,,[2]
22258,10821,10817,,,[1]
22259,10821,11146,,,[1]
22260,10822,10818,,,[1]
22261,10822,11136,,,[1]
22262,10823,11135,,,[1]
22263,10823,11136,,,[1]
22264,10823,11142,,,[1]
22265,10824,11132,,,[1]
22266,10824,11134,,,[1]
22267,10824,11135,,,[1]
22268,10825,10995,,,[1]
22269,10825,11820,,,[1]
22270,10825,11822,,,[1]
22271,10826,10827,,,[1]
22272,10826,11816,,,[1]
22273,10827,1047,,,[1]
22274,10827,1048,,,[1]
22275,10827,10826,,,[1]
22276,10827,11815,,,[1]
22277,10828,10961,,,[1]
22278,10828,10962,,,[1]
22279,10829,10830,,,[1]
22280,10829,10962,,,[1]
22281,10830,10829,,,[1]
22282,10830,10831,,,[1]
22283,10830,10965,,,[1]
22284,10831,10830,,,[1]
22285,10831,10832,,,[1]
22286,10832,10831,,,[1]
22287,10833,11109,,,[1]
22288,10833,11110,,,[1]
22289,10834,10835,,,[1]
22290,10834,10965,,,[1]
22291,10835,10834,,,[1]
22292,10835,10836,,,[1]
22293,10835,10837,,,[1]
22294,10836,10835,,,[1]
22295,10837,10835,,,[1]
22296,10837,10838,,,[1]
22297,10838,10837,,,[1]
22298,10838,14667,,,[1]
22299,10839,10840,,,[1]
22300,10839,14667,,,[1]
22301,10840,10839,,,[1]
22302,10840,10963,,,[1]
22303,10841,10842,,,[1]
22304,10841,10964,,,[1]
22305,10842,10841,,,[1]
22306,10842,10856,,,[1]
22307,10843,10819,,,[2]
22308,10844,10846,,,[2]
22309,10845,10843,,,[2]
22310,10846,10848,,,[2]
22311,10847,10845,,,[2]
22312,10848,10850,,,[2]
22313,10849,10847,,,[2]
22314,10850,11006,,,[2]
22315,10850,11141,,,[1]
22316,10851,14668,,,[2]
22317,10852,10854,,,[2]
22318,10853,10851,,,[2]
22319,10854,10855,,,[2]
22320,10855,10853,,,[2]
22321,10855,10856,,,[1]
22322,10856,10842,,,[1]
22323,10856,10855,,,[1]
22324,10856,10857,,,[1]
22325,10857,10856,,,[1]
22326,10857,10858,,,[1]
22327,10858,10857,,,[1]
22328,10858,10859,,,[1]
22329,10859,867,,,[1]
22330,10859,10858,,,[1]
22331,10859,10871,,,[1]
22332,10860,1049,,,[1]
22333,10860,10861,,,[1]
22334,10860,10995,,,[1]
22335,10861,1050,,,[1]
22336,10861,10860,,,[1]
22337,10861,10862,,,[1]
22338,10862,10861,,,[1]
22339,10862,10863,,,[1]
22340,10862,11137,,,[1]
22341,10863,10862,,,[1]
22342,10863,10864,,,[1]
22343,10864,10863,,,[1]
22344,10864,11128,,,[1]
22345,10865,10773,,,[1]
22346,10865,10866,,,[1]
22347,10866,10865,,,[1]
22348,10866,10867,,,[1]
22349,10867,10866,,,[1]
22350,10867,10868,,,[1]
22351,10868,10867,,,[1]
22352,10868,10869,,,[1]
22353,10869,10868,,,[1]
22354,10869,10870,,,[1]
22355,10870,10869,,,[1]
22356,10870,11127,,,[1]
22357,10871,10859,,,[1]
22358,10871,10872,,,[1]
22359,10872,10871,,,[1]
22360,10872,11187,,,[1]
22361,10872,11247,,,[1]
22362,10873,10744,,,[1]
22363,10873,10874,,,[1]
22364,10874,10873,,,[1]
22365,10874,10875,,,[1]
22366,10875,1051,,,[1]
22367,10875,10874,,,[1]
22368,10875,10876,,,[1]
22369,10876,1010,,,[1]
22370,10876,10875,,,[1]
22371,10876,10877,,,[1]
22372,10877,10784,,,[1]
22373,10877,10788,,,[1]
22374,10877,10876,,,[1]
22375,10878,10788,,,[1]
22376,10878,10801,,,[1]
22377,10879,10436,,,[1]
22378,10879,10437,,,[1]
22379,10880,998,,,[1]
22380,10880,10436,,,[1]
22381,10880,10881,,,[1]
22382,10881,10435,,,[1]
22383,10881,10880,,,[1]
22384,10882,10434,,,[1]
22385,10882,10435,,,[1]
22386,10883,10431,,,[1]
22387,10883,10432,,,[1]
22388,10884,4203,,,[1]
22389,10884,10885,,,[1]
22390,10885,1000,,,[1]
22391,10885,4200,,,[1]
22392,10885,10884,,,[1]
22393,10886,11438,,,[1]
22394,10886,11439,,,[1]
22395,10887,9793,,,[1]
22396,10887,10044,,,[2]
22397,10888,9794,,,[1]
22398,10888,10890,,,[2 3]
22399,10889,9235,,,[1]
22400,10889,10887,,,[2]
22401,10890,9234,,,[1]
22402,10890,10419,,,[2 3]
22403,10891,1504,,,[1]
22404,10891,11250,,,[1]
22405,10891,11929,,,[1]
22406,10892,1002,,,[1]
22407,10892,10461,,,[1]
22408,10892,11476,,,[1]
22409,10893,10461,,,[1]
22410,10893,11475,,,[1]
22411,10894,10459,,,[1]
22412,10894,10460,,,[1]
22413,10895,219,,,[1]
22414,10895,10458,,,[1]
22415,10895,10459,,,[1]
22416,10896,10538,,,[1]
22417,10896,11002,,,[1]
22418,10897,10540,,,[1]
22419,10897,10912,,,[1]
22420,10898,10899,,,[1]
22421,10898,11473,,,[1]
22422,10899,10460,,,[1]
22423,10899,10898,,,[1]
22424,10900,10456,,,[1]
22425,10900,10457,,,[1]
22426,10901,847,,,[1]
22427,10901,10452,,,[1]
22428,10901,10453,,,[1]
22429,10902,1015,,,[1]
22430,10902,10450,,,[1]
22431,10902,10451,,,[1]
22432,10903,1001,,,[1]
22433,10903,10468,,,[1]
22434,10903,11437,,,[1]
22435,10904,10905,,,[1]
22436,10904,10906,,,[1]
22437,10905,10511,,,[1]
22438,10905,10904,,,[1]
22439,10906,8258,,,[1]
22440,10906,10904,,,[1]
22441,10907,852,,,[1]
22442,10907,10489,,,[1]
22443,10907,14476,,,[0]
22444,10907,14720,,,[1]
22445,10908,1024,,,[1]
22446,10908,10493,,,[1]
22447,10908,10496,,,[1]
22448,10908,11932,,,[1]
22449,10909,10497,,,[1]
22450,10909,10498,,,[1]
22451,10910,10610,,,[1]
22452,10910,10911,,,[1]
22453,10910,11082,,,[1]
22454,10911,10611,,,[1]
22455,10911,10910,,,[1]
22456,10912,10541,,,[1]
22457,10912,10897,,,[1]
22458,10913,10541,,,[1]
22459,10913,10914,,,[1]
22460,10914,10542,,,[1]
22461,10914,10913,,,[1]
22462,10915,10543,,,[1]
22463,10915,10544,,,[1]
22464,10916,10538,,,[1]
22465,10916,11469,,,[1]
22466,10917,10548,,,[1]
22467,10917,10549,,,[1]
22468,10918,10630,,,[1]
22469,10918,10919,,,[1]
22470,10919,10629,,,[1]
22471,10919,10918,,,[1]
22472,10920,10663,,,[1]
22473,10920,10921,,,[1]
22474,10921,10734,,,[1]
22475,10921,10920,,,[1]
22476,10922,10664,,,[1]
22477,10922,10923,,,[1]
22478,10923,10665,,,[1]
22479,10923,10924,,,[1]
22480,10924,10923,,,[1]
22481,10924,11057,,,[1]
22482,10925,1033,,,[1]
22483,10925,10926,,,[1]
22484,10925,11057,,,[1]
22485,10926,10925,,,[1]
22486,10926,10927,,,[1]
22487,10927,10926,,,[1]
22488,10927,10928,,,[1]
22489,10928,10927,,,[1]
22490,10928,10929,,,[1]
22491,10929,10928,,,[1]
22492,10929,10930,,,[1]
22493,10930,10929,,,[1]
22494,10930,10931,,,[1]
22495,10930,11049,,,[1]
22496,10931,10930,,,[1]
22497,10931,10932,,,[1]
22498,10932,10931,,,[1]
22499,10932,10933,,,[1]
22500,10933,10932,,,[1]
22501,10933,10934,,,[1]
22502,10934,1035,,,[1]
22503,10934,10736,,,[1]
22504,10934,10933,,,[1]
22505,10935,1103,,,[1]
22506,10935,10573,,,[1]
22507,10935,11248,,,[1]
22508,10936,10535,,,[1]
22509,10936,10536,,,[1]
22510,10937,10536,,,[1]
22511,10937,10938,,,[1]
22512,10938,10937,,,[1]
22513,10938,10939,,,[1]
22514,10939,10462,,,[1]
22515,10939,10938,,,[1]
22516,10940,10464,,,[1]
22517,10940,11024,,,[1]
22518,10941,10465,,,[1]
22519,10941,10466,,,[1]
22520,10942,10413,,,[1]
22521,10942,10414,,,[1]
22522,10942,11481,ELD19222,,[0 1]
22523,10943,10470,,,[1]
22524,10943,11436,,,[1]
22525,10944,218,,,[1]
22526,10944,10468,,,[1]
22527,10944,11439,,,[1]
22528,10945,217,,,[1]
22529,10945,10411,,,[1]
22530,10945,10946,,,[1]
22531,10946,10429,,,[1]
22532,10946,10945,,,[1]
22533,10947,10745,,,[1]
22534,10947,10746,,,[1]
22535,10948,10746,,,[1]
22536,10948,10747,,,[1]
22537,10949,10741,,,[2]
22538,10950,14438,,,[2]
22539,10951,10813,,,[2]
22540,10952,10808,,,[2]
22541,10953,10626,,,[1]
22542,10953,11456,,,[1]
22543,10954,10590,,,[2]
22544,10955,10790,,,[1]
22545,10955,10956,,,[1]
22546,10956,10789,,,[1]
22547,10956,10955,,,[1]
22548,10957,10958,,,[1]
22549,10957,11442,,,[1]
22550,10958,10549,,,[1]
22551,10958,10957,,,[1]
22552,10959,10617,,,[1]
22553,10959,10960,,,[1]
22554,10960,10618,,,[1]
22555,10960,10959,,,[1]
22556,10961,10618,,,[1]
22557,10961,10619,,,[1]
22558,10961,10828,,,[1]
22559,10962,10828,,,[1]
22560,10962,10829,,,[1]
22561,10963,866,,,[1]
22562,10963,10840,,,[1]
22563,10963,10964,,,[1]
22564,10964,10841,,,[1]
22565,10964,10963,,,[1]
22566,10965,10830,,,[1]
22567,10965,10834,,,[1]
22568,10966,10731,,,[1]
22569,10966,12011,,,[1]
22570,10967,10622,,,[1]
22571,10967,10975,,,[1]
22572,10968,10620,,,[1]
22573,10968,10621,,,[1]
22574,10969,10619,,,[1]
22575,10969,10620,,,[1]
22576,10970,10603,,,[1]
22577,10970,10604,,,[1]
22578,10971,10447,,,[1]
22579,10971,10448,,,[1]
22580,10972,10600,,,[1]
22581,10972,10603,,,[1]
22582,10973,10614,,,[1]
22583,10973,10615,,,[1]
22584,10974,10615,,,[1]
22585,10974,10616,,,[1]
22586,10975,10967,,,[1]
22587,10975,10976,,,[1]
22588,10976,1051,,,[1]
22589,10976,10975,,,[1]
22590,10976,10977,,,[1]
22591,10977,10976,,,[1]
22592,10977,10978,,,[1]
22593,10978,10623,,,[1]
22594,10978,10977,,,[1]
22595,10979,10621,,,[1]
22596,10979,10622,,,[1]
22597,10980,10981,,,[1]
22598,10980,11820,,,[1]
22599,10981,10980,,,[1]
22600,10981,11819,,,[1]
22601,10982,11120,,,[1]
22602,10982,11784,,,[1]
22603,10983,11795,,,[1]
22604,10983,11796,,,[1]
22605,10984,11797,,,[1]
22606,10984,11804,,,[1]
22607,10985,872,,,[1]
22608,10985,10769,,,[1]
22609,10985,11806,,,[1]
22610,10986,10727,,,[1]
22611,10986,10728,,,[1]
22612,10987,858,,,[1]
22613,10987,10693,,,[1]
22614,10987,10727,,,[1]
22615,10988,10444,,,[1]
22616,10988,10989,,,[1]
22617,10989,10988,,,[1]
22618,10989,10990,,,[1]
22619,10990,10447,,,[1]
22620,10990,10989,,,[1]
22621,10991,10992,,,[1]
22622,10991,11666,,,[1]
22623,10992,10991,,,[1]
22624,10992,11665,,,[1]
22625,10993,10442,,,[1]
22626,10993,11664,,,[1]
22627,10994,10597,,,[1]
22628,10994,10598,,,[1]
22629,10995,10825,,,[1]
22630,10995,10860,,,[1]
22631,10996,10522,,,[1]
22632,10996,10523,,,[1]
22633,10997,853,,,[1]
22634,10997,10500,,,[1]
22635,10997,10998,,,[1]
22636,10998,10499,,,[1]
22637,10998,10997,,,[1]
22638,10999,10472,,,[1]
22639,10999,10475,,,[1]
22640,11000,10475,,,[1]
22641,11000,11001,,,[1]
22642,11001,11000,,,[1]
22643,11001,11038,,,[1]
22644,11002,10540,,,[1]
22645,11002,10896,,,[1]
22646,11003,10696,,,[1]
22647,11003,10697,,,[1]
22648,11004,10482,,,[2]
22649,11004,14450,,,[1]
22650,11005,10849,,,[2]
22651,11006,11008,,,[2]
22652,11007,11005,,,[2]
22653,11008,14669,,,[2]
22654,11009,1007,,,[1]
22655,11009,10685,,,[1]
22656,11009,11012,,,[1]
22657,11010,10640,,,[1]
22658,11010,11011,,,[1]
22659,11010,11012,,,[1]
22660,11011,10706,,,[1]
22661,11011,11010,,,[1]
22662,11011,11015,,,[1]
22663,11012,11009,,,[1]
22664,11012,11010,,,[1]
22665,11012,11013,,,[1]
22666,11013,11012,,,[1]
22667,11013,11014,,,[1]
22668,11014,11013,,,[1]
22669,11015,10708,,,[1]
22670,11015,11011,,,[1]
22671,11016,10710,,,[1]
22672,11016,11017,,,[1]
22673,11016,11896,,,[1]
22674,11017,10709,,,[1]
22675,11017,11016,,,[1]
22676,11018,10638,,,[1]
22677,11018,11019,,,[1]
22678,11019,10637,,,[1]
22679,11019,11018,,,[1]
22680,11020,10623,,,[1]
22681,11020,10635,,,[1]
22682,11021,3144,ELD19372,,[1]
22683,11021,10411,ELD15970,,[1]
22684,11021,10412,ELD15970,,[1]
22685,11022,1022,,,[1]
22686,11022,10407,ELD15130,,[1]
22687,11022,11178,ELD15130,,[1]
22688,11023,1501,,,[1]
22689,11023,10407,,,[2]
22690,11023,11179,,,[2]
22691,11023,15347,,,[1]
22692,11023,15743,,,[0 1]
22693,11024,1027,,,[1]
22694,11024,10465,,,[1]
22695,11024,10940,,,[1]
22696,11025,10414,VAR56137,VAR56317,[1]
22697,11025,11482,VAR56137,VAR56317,[1]
22698,11026,850,,,[1]
22699,11026,10416,,,[0 1]
22700,11026,11479,ELD19224,VAR56317,[1 2]
22701,11026,13835,,,[1]
22702,11026,14401,ELD19224,VAR56317,[1 2]
22703,11027,1094,,,[1]
22704,11027,3492,,,[2]
22705,11027,6582,,,[1]
22706,11027,14402,ELD19292,,[0 1 2]
22707,11028,9574,ELD19469,,[1 2]
22708,11028,11029,ELD19469,,[1 2]
22709,11029,1502,,,[1]
22710,11029,11028,ELD19469,,[1 2]
22711,11029,13554,ELD19469,,[1 2]
22712,11030,1025,,,[1]
22713,11030,1500,,,[1]
22714,11030,10424,ELD19468,,[1 2]
22715,11030,13553,ELD19468,,[1 2]
22716,11031,1506,,,[1]
22717,11031,10471,,,[1]
22718,11031,10472,,,[1]
22719,11032,10466,,,[1]
22720,11032,11033,,,[1]
22721,11033,1100,,,[1]
22722,11033,10474,,,[1]
22723,11033,11032,,,[1]
22724,11034,1101,,,[1]
22725,11034,10481,,,[1]
22726,11034,14475,,,[0]
22727,11035,10473,,,[1]
22728,11035,11038,ELD15930,,[1 2]
22729,11036,11926,,,[1]
22730,11036,11927,,,[1]
22731,11037,10509,,,[1]
22732,11037,11422,,,[1]
22733,11038,10485,ELD19177,,[1 2 3]
22734,11038,11001,,,[1]
22735,11038,11035,ELD15930,,[1 2]
22736,11038,11156,,,[0 1]
22737,11039,11423,,,[1]
22738,11039,15541,,,[1]
22739,11040,859,,,[1]
22740,11040,10523,,,[1]
22741,11040,10530,,,[1]
22742,11041,11431,,,[1]
22743,11041,11432,,,[1]
22744,11042,10570,,,[1]
22745,11042,10571,,,[1]
22746,11043,10570,,,[1]
22747,11043,10572,,,[1]
22748,11044,10559,,,[1]
22749,11044,10560,ELD19245,,[0 1]
22750,11044,10585,ELD19396,,[1 2]
22751,11045,10556,,,[1]
22752,11045,15540,,,[1]
22753,11046,10596,ELD19409,,[1 2]
22754,11046,11243,ELD19409,,[1 2]
22755,11046,12976,,,[1]
22756,11046,15540,ELD19422,,[0]
22757,11047,1031,,,[1]
22758,11047,11159,,,[1]
22759,11047,11160,,,[1]
22760,11048,10733,,,[1]
22761,11048,10736,,,[1]
22762,11049,10930,,,[1]
22763,11049,11050,,,[1]
22764,11050,11049,,,[1]
22765,11050,11051,,,[1]
